ParkID,Name,Icon,Region,Thumbnail,Text1,Text2,ParkUrl,ParkUrlText,MapUrl,MapUrlText,TourUrl,TourUrlText,Location
Squak_Mountain,Squak Mountain,sunny,Seattle-Tacoma Region,https://sites.google.com/site/virtualrangerproject/home/files/SquakMountain.jpg,"Squak Mountain State Park is a 1,545-acre, day-use park just outside of Issaquah and a short 15-minute drive from Seattle. The forested park features miles of trails in wilderness solitude for both equestrians and hikers alike.",Squak Mountain State Park was created in 1972 when the Bullitt family donated 590 acres near the top of the mountain to the state.,http://parks.state.wa.us/588/Squak-Mountain,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1949,Park Map,,,"<Point><coordinates>-122.051999,47.503758,0.0</coordinates></Point>"
Squilchuck,Squilchuck,campground,North Central Region,https://sites.google.com/site/virtualrangerproject/home/files/Squilchuck.jpg,"Squilchuck State Park is a 288-acre park covered with forests of fir and ponderosa pine. The park sits below Mission Ridge at an elevation of 3,200 feet. A group camp is available by reservations for groups of 20 or more. The Squilchuck Lodge and group camp also may be reserved for day-use events for groups between May and October. The lodge is very popular for weddings, reunions and other group activities.","In the early days as a state park, prior to the construction of Mission Ridge Ski Area, Squilchuck was a popular destination for downhill skiing and had several rope tows. The Squilchuck Lodge, still in use today, was the centerpiece of activity in those days.",http://parks.state.wa.us/589/Squilchuck,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1950,Park Map,,,"<Point><coordinates>-120.372861,47.309838,0.0</coordinates></Point>"
Steamboat_Rock,Steamboat Rock,campground,North Central Region,https://sites.google.com/site/virtualrangerproject/home/files/SteamboatRock.jpg,"Steamboat Rock State Park is a 3,522-acre camping park with 50,000 feet of freshwater shoreline at the north end of Banks Lake. Dominating the landscape is a columnar, basaltic rock with a surface area of 600 acres. Two campground areas and a large day-use area are on sweeping green lawns, protected from winds by tall dramatic poplars. The surrounding areas are carpeted with wildflowers, adding to the gray-green brush of the Scablands. A sandy swimming area and boat launches make the area a favorite for visitors who enjoy water-play and want respite from the hot, summer sun.","Steamboat Rock is a long-established area landmark, first used by nomadic Native American tribes and then by early settlers. The military currently uses the area for aircraft flying training missions. The basalt butte rises 800 feet above Banks Lake.",http://parks.state.wa.us/590/Steamboat-Rock,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1951,Park Map,,,"<Point><coordinates>-119.130928,47.868563,0.0</coordinates></Point>"
Steptoe_Battlefield,Steptoe Battlefield,triangle,South East Region,https://sites.google.com/site/virtualrangerproject/home/files/SteptoeBattlefield.jpg,"Steptoe Battlefield is a four-acre, day-use park in Rosalia. This is the site on May 17, 1858, where Lt. Col. E.J. Steptoe led 159 American soldiers in a running fight with a large band of Spokane, Palouse and Coeur D'Alene Native Americans. The American soldiers beat off a series of attacks until night halted the battle. With ammunition almost gone and facing disaster, Lt. Col. Steptoe and his men retreated with their wounded and under the cover of darkness to Fort Walla Walla.",A 25-foot granite memorial erected by Esther Reed Chapter of the Daughters of the Revolution in 1914 marks the authentic site of Steptoe Battlefield.,http://parks.state.wa.us/591/Steptoe-Battlefield,Park Website,,Park Map,,,"<Point><coordinates>-117.3651,47.228552,0.0</coordinates></Point>"
Stuart_Island,Stuart Island,campground,San Juan Islands Region,https://sites.google.com/site/virtualrangerproject/home/files/StuartIsland.jpg,"Stuart Island State Park is an 85-acre marine camping park with 33,030 feet of shoreline. The park is part of the Cascadia Marine Trail and offers camping and moorage at Reed and Prevost harbors. Some campsites are for the exclusive use of those arriving by human- or wind-powered watercraft.","The island was named by the Wilkes Expedition in 1841 in honor of Frederick D. Stuart, the captain's clerk on the expedition. The park was acquired in four transactions between 1952 and 1975 by purchases from the Bureau of Land Management, the U.S. Coast Guard and the Washington Department of Natural Resources.",http://parks.state.wa.us/593/Stuart-Island,Park Website,,Park Map,,,"<Point><coordinates>-123.201601,48.676483,0.0</coordinates></Point>"
Sucia_Island,Sucia Island,campground,San Juan Islands Region,https://sites.google.com/site/virtualrangerproject/home/files/SuciaIsland.jpg,"Sucia Island State Park is a 564-acre marine park with 77,700 feet of shoreline. Sucia Island is considered the crown jewel of the state's marine park system. It is consistently ranked as one of the top boating destinations in the world. Sucia Island and several smaller island comprise the ""Sucia group.""","The Washington State Parks and Recreation Commission acquired about one-third of the island in 1952. Later, developers wanted to parcel up the remainder of the island into vacation lots. Seattle yachtsman Everett (Ev) Henry spearheaded a drive to raise money to purchase the island from developers.",http://parks.state.wa.us/594/Sucia-Island,Park Website,,Park Map,,,"<Point><coordinates>-122.904675,48.760106,0.0</coordinates></Point>"
Sun_Lakes,Sun Lakes,campground,North Central Region,https://sites.google.com/site/virtualrangerproject/home/files/SunLakes.jpg,"Sun Lakes-Dry Falls State Park is a 4,027-acre camping park with 73,640 feet of freshwater shoreline at the foot of Dry Falls. Dry Falls is one of the great geological wonders of North America. Carved by Ice Age floods that long ago disappeared, the former waterfall is now a stark cliff, 400 feet high and 3.5 miles wide. In its heyday, the waterfall was four times the size of Niagara Falls. Today it overlooks a desert oasis filled with lakes and abundant wildlife.","Originally called ""Dry Falls,"" Sun Lakes was renamed to better describe the area. Victor A. Myers, lieutenant governor at the time, suggested the change.",http://parks.state.wa.us/298/Sun-Lakes-Dry-Falls,Park Website,http://www.parks.wa.gov/DocumentCenter/Home/View/1953,Park Map,,,"<Point><coordinates>-119.38404,47.590725,0.0</coordinates></Point>"
Tolmie,Tolmie,sunny,South Puget Sound Region,https://sites.google.com/site/virtualrangerproject/home/files/Tolmie.jpg,"Tolmie State Park is a 105-acre marine day-use park with 1,800 feet of saltwater shoreline on Puget Sound. This forested park is on Nisqually Beach, a few miles from Olympia, the state's capital city. The park offers a variety of beachside activities and an underwater park that contains an artificial reef built in cooperation with scuba divers.","The park is named for Dr. William Fraser Tolmie (1812-1886) who spent 16 years with the Hudson Bay Company at Fort Nisqually as a physician, surgeon, botanist and fur trader.",http://parks.state.wa.us/297/Tolmie,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1955,Park Map,,,"<Point><coordinates>-122.776597,47.119059,0.0</coordinates></Point>"
Triton_Cove,Triton Cove,sunny,Olympic Peninsula Region,https://sites.google.com/site/virtualrangerproject/home/files/TritonCove.jpg,Triton Cove State Park is a 29-acre day-use park with 555 feet of saltwater shore on Hood Canal. This small park provides an ADA-compliant boat launch with access to near-shore fishing. Future plans include possible camping facilities.,"In the 1930s, the area was the location of a gas station and a small country store. After World War II, the area was developed as a trailer-park fishing resort with a boat launch. Though the property changed hands a few times, it remained a fishing resort until the state purchased it in two parcels in 1990.",http://parks.state.wa.us/296/Triton-Cove,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1956,Park Map,,,"<Point><coordinates>-122.985386,47.608655,0.0</coordinates></Point>"
Turn_Island,Turn Island,campground,San Juan Islands Region,https://sites.google.com/site/virtualrangerproject/home/files/TurnIsland.jpg,"Turn Island State Park is a 35-acre marine camping park with 16,000 feet of shoreline. The island is part of the San Juan National Wildlife Refuge.",The island was originally mapped as a point of land on San Juan Island by the Wilkes Expedition in 1841 and was named Point Salsbury. It was later found to be an island at a turn in San Juan Channel and was named Turn Island on British Admiralty charts of 1858-59. The island is part of the San Juan National Wildlife Refuge.,http://parks.state.wa.us/295/Turn-Island,Park Website,,Park Map,,,"<Point><coordinates>-122.971642,48.533068,0.0</coordinates></Point>"
Twanoh,Twanoh,campground,South Puget Sound Region,https://sites.google.com/site/virtualrangerproject/home/files/Twanoh.jpg,"Twanoh State Park, situated on the shoreline of Hood Canal, features one of the warmest saltwater beaches in Washington state. This is because Hood Canal is one of the warmest saltwater bodies in Puget Sound. The 182-acre marine, camping park has 3,167 feet of saltwater shoreline. The name of the park derives from the Native American Twana tribes, better known as the Skokomish, who made their home in the area.","The park derives its name from the word tewa�� duxq. Twana, Twanoh or tewa�� duxq refers to the territory that encompasses the entire Hood Canal watershed. It is comprised of nine Villages of which the Skokomish is the largest and where most of the descendants of these villages reside today. The Skokomish people still practice their hereditary and treaty rights throughout this territory.",http://parks.state.wa.us/294/Twanoh,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1957,Park Map,,,"<Point><coordinates>-122.974999,47.373155,0.0</coordinates></Point>"
Twenty_Five_Mile_Creek,Twenty-Five Mile Creek,campground,North Central Region,https://sites.google.com/site/virtualrangerproject/home/files/Twenty-FiveMileCreek.jpg,"Twenty-Five Mile Creek State Park is a 235-acre inland waters camping park on the forested south shore of Lake Chelan. The park separates the mountains from the lake and is surrounded by spectacular scenery. With its modern marina, the park affords visitors excellent boating access to the upper reaches of Lake Chelan.","Constructed by Mr. Dave Davis, the park was operated for many years as a private resort. State Parks acquired it in 1972 and continued to operate it as a private resort under concession contracts with various tenants. Since 1988, park staff has operated the park.",http://parks.state.wa.us/293/Twenty-Five-Mile-Creek,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1958,Park Map,,,"<Point><coordinates>-120.260552,47.986331,0.0</coordinates></Point>"
Twin_Harbors,Twin Harbors,campground,Pacific Coast Region,https://sites.google.com/site/virtualrangerproject/home/files/TwinHarbors.jpg,"Twin Harbors Beach State Park is a 172-acre camping park on the Pacific coast, four miles south of Westhaven. The area allows opportunities for nature study and seaside activity along the ocean shore, and the chance to lie in the sand and soak up the sun in one of the most beautiful places on Earth.","During the 1930s, the park was a military training ground. The last remaining barracks were removed in 1977.",http://parks.state.wa.us/292/Twin-Harbors,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1959,Park Map,,,"<Point><coordinates>-124.099037,46.845731,0.0</coordinates></Point>"
Upright_Channel,Upright Channel,sunny,San Juan Islands Region,https://sites.google.com/site/virtualrangerproject/home/files/UprightChannel.jpg,"Upright Channel is a 20-acre, day-use park situated in the beautiful San Juan Islands. The park features walking trails, picnic and beach area. Easy access to tidelands makes for an enjoyable day clamming on the beach. Visitors can enjoy watching the many ferries plying Upright Channel en route to Friday Harbor.",,,Park Website,,Park Map,,,"<Point><coordinates>-122.914078,48.549037,0.0</coordinates></Point>"
Wallace_Falls,Wallace Falls,campground,North West Region,https://sites.google.com/site/virtualrangerproject/home/files/WallaceFalls.jpg,"The Wallace Falls State Park Management Area is a 4,735-acre camping park with shoreline on the Wallace River, Wallace Lake, Jay Lake, Shaw Lake and the Skykomish River. Located on the west side of the Cascade Mountains, the park features a 265-foot waterfall, old-growth coniferous forests, and fast- moving rivers and streams. Opportunities to view local wildlife, including cougar near Wallace Falls, and peregrine falcons inhabit the rock cliffs of the Index Town Wall.","The lake, falls and mounts are named ""Wallace,"" after the name ""Kwayaylsh."" Joe and Sarah Kwayaylsh, members of the Skykomish tribe, were the first homesteaders in the area.",http://parks.state.wa.us/289/Wallace-Falls,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1960,Park Map,,,"<Point><coordinates>-121.679175,47.867487,0.0</coordinates></Point>"
Wanapum,Wanapum,campground,Southcentral Region,https://sites.google.com/site/virtualrangerproject/home/files/Wanapum.jpg,"The park features 27,000 feet of freshwater shoreline on the Wanapum Reservoir on the Columbia River.",,http://parks.state.wa.us/288/Ginkgo-Petrified-Forest,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1961,Park Map,,,"<Point><coordinates>-119.990064,46.902487,0.0</coordinates></Point>"
Wenatchee_Confluence,Wenatchee Confluence,campground,North Central Region,https://sites.google.com/site/virtualrangerproject/home/files/WenatcheeConfluence.jpg,"Wenatchee Confluence State Park is a 197-acre year-round camping park at the confluence of the Wenatchee and Columbia rivers. Situated at the edge of town, the park has two personalities. The North Confluence is urban and recreational, while the South Confluence is a wetland natural area. Muskrat and beaver may be seen in the rivers here. The park has shaded, grassy areas, sports fields, a roped-off river swimming beach, a boat launch and walking access to the Horan Natural Area.","In 1990, State Parks classified these park lands so that the north site would be a recreation area and the south site a natural area. The south site was designated the ""Horan Natural Area,"" 97 acres of natural environment and wetlands.",http://parks.state.wa.us/286/Wenatchee-Confluence,Park Website,,Park Map,,,"<Point><coordinates>-120.327709,47.456931,0.0</coordinates></Point>"
Wenberg,Wenberg,campground,North Puget Sound Region,https://sites.google.com/site/virtualrangerproject/home/files/Wenberg.jpg,"In response to direction from the Legislature and Governor in the state's 2009-2011 Operating Budget, the Washington State Parks and Recreation Commission transferred Wenberg State Park to Snohomish County Parks and Recreation on July 16, 2009.",The state acquired the land in a series of five parcels over time from public and private sources. The park was originally a Snohomish County park.,,Park Website,,Park Map,,,"<Point><coordinates>-122.285413,48.136346,0.0</coordinates></Point>"
Westport_Light,Westport Light,sunny,Pacific Coast Region,https://sites.google.com/site/virtualrangerproject/home/files/WestportLight.jpg,"Westport Light State Park is a 212-acre day-use park on the shore of the Pacific Ocean. The park offers a panoramic view of the sea. The historic Westport Lighthouse is adjacent to the park. A concrete boardwalk traverses the primary dune, connecting this park with Westhaven State Park, 1.3 miles away.",The park is named for the historic Westport Lighthouse (also called Grays Harbor Lighthouse) built in 1898 and adjacent to the park on Coast Guard property. The lighthouse was built as a navigational aide for Point Chehalis at the south entrance to Grays harbor.,http://parks.state.wa.us/284/Westport-Light,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1962,Park Map,,,"<Point><coordinates>-124.122062,46.891811,0.0</coordinates></Point>"
Yakima_Sportsman,Yakima Sportsman,campground,Southcentral Region,https://sites.google.com/site/virtualrangerproject/home/files/YakimaSportsman.jpg,"Yakima Sportsman State Park is a 247-acre camping park created in 1940 by the Yakima Sportsman's Association to promote game management and the preservation of natural resources. The park is on the floodplain of the Yakima River and is an irrigated ""green zone"" in an otherwise desert area. The park has a variety of deciduous trees that shade camping and picnic areas. One hundred and forty bird species have been identified in the park. Ponds lure fishers to the river.","Old clay-pigeon traps may still be found in the park. They are remnants from the Yakima Sportsman Club, a hunting, fishing and shooting club that created the park in 1940. The club donated the park to Washington State Parks in 1956.",http://parks.state.wa.us/278/Yakima-Sportsman,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1963,Park Map,,,"<Point><coordinates>-120.457038,46.591579,0.0</coordinates></Point>"
Steptoe_Butte,Steptoe Butte,sunny,South East Region,https://sites.google.com/site/virtualrangerproject/home/files/SteptoeButte.jpg,"Steptoe Butte State Park is a 150-acre, 3,612-foot-tall natural monument. Thimble-shaped, the quartzite butte looms in bald grandeur over the prevailing flat lands.",,http://parks.state.wa.us/592/Steptoe-Butte,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1952,Park Map,,,"<Point><coordinates>-117.296884,47.032410,0.0</coordinates></Point>"
Westhaven,Westhaven,sunny,,https://sites.google.com/site/virtualrangerproject/home/files/Westhaven.jpg,"Westhaven State Park is a 79.06-acre day-use park with 1,215 feet of shoreline on the Pacific Ocean and Half Moon Bay. The park has panoramic views of the beach and is within minutes of the city of Westport, the marina and nearby attractions.","Sitting along the South Jetty, the park is a popular destination for surfing, jetty fishing, crabbing and picnicking. A concrete boardwalk transverses the primary dune, connecting this park with Westport Light State Park, 1.3 miles away.",http://parks.state.wa.us/285/Westhaven,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1962,Park Map,,,"<Point><coordinates>-124.122236,46.901809,0.0</coordinates></Point>"
Potholes,Potholes,campground,South Central,https://sites.google.com/site/virtualrangerproject/home/files/PotholesStatePark.jpg,"Potholes State Park is a 640-acre camping park with 6,000-feet of freshwater shoreline on Potholes Reservoir also known as O'Sullivan Reservoir. Potholes Reservoir is often confused with the Pothole Lakes themselves, which are a 30- to 45-minute drive from the park. The terrain is desert with freshwater marshes.",,http://parks.state.wa.us/568/Potholes,Park Website,http://parks.state.wa.us/DocumentCenter/Home/View/1928,Park Map,,,"<Point><coordinates>-119.351192, 46.977371,0.0</coordinates></Point>"
All_Tours,All Tours,,,,,,,,,,,,
